,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
384,2023,SE,FT,Data Manager,233500,USD,233500,US,0,US,M
385,2023,SE,FT,Data Manager,146000,USD,146000,US,0,US,M
386,2023,SE,FT,Data Scientist,280889,USD,280889,US,0,US,M
387,2023,SE,FT,Data Scientist,187259,USD,187259,US,0,US,M
388,2023,SE,FT,AI Architect,305100,USD,305100,US,100,US,M
389,2023,SE,FT,AI Architect,146900,USD,146900,US,100,US,M
390,2023,EN,FT,Business Intelligence Analyst,78800,USD,78800,US,0,US,M
391,2023,EN,FT,Business Intelligence Analyst,44100,USD,44100,US,0,US,M
392,2023,MI,FT,MLOps Engineer,166000,USD,166000,US,0,US,M
393,2023,MI,FT,MLOps Engineer,73100,USD,73100,US,0,US,M
394,2023,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
395,2023,SE,FT,Data Scientist,80000,USD,80000,US,100,US,M
396,2023,SE,FT,Analytics Engineer,150000,USD,150000,US,100,US,M
397,2023,SE,FT,Analytics Engineer,80000,USD,80000,US,100,US,M
398,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
399,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
400,2023,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
401,2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
402,2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L
403,2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,US,0,US,L
404,2023,EX,FT,Data Science Manager,272400,USD,272400,US,0,US,L
405,2023,EX,FT,Data Science Manager,140100,USD,140100,US,0,US,L
406,2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M
407,2023,MI,FT,Data Engineer,103000,USD,103000,US,0,US,M
408,2023,MI,FT,Business Intelligence Analyst,80750,USD,80750,CA,0,CA,M
409,2023,MI,FT,Business Intelligence Analyst,48450,USD,48450,CA,0,CA,M
410,2023,EN,FT,BI Developer,85600,USD,85600,US,0,US,M
411,2023,EN,FT,BI Developer,57000,USD,57000,US,0,US,M
412,2023,SE,FT,Data Engineer,190400,USD,190400,US,0,US,M
413,2023,SE,FT,Data Engineer,112000,USD,112000,US,0,US,M
414,2023,SE,FT,Data Strategist,119636,USD,119636,US,100,US,M
415,2023,SE,FT,Data Strategist,70374,USD,70374,US,100,US,M
416,2023,SE,FT,Data Engineer,304750,USD,304750,US,0,US,M
417,2023,MI,FT,Data Analyst,98873,USD,98873,US,0,US,M
418,2023,MI,FT,Data Analyst,58161,USD,58161,US,0,US,M
419,2023,SE,FT,Analytics Engineer,138000,USD,138000,US,0,US,M
420,2023,SE,FT,Analytics Engineer,85500,USD,85500,US,0,US,M
421,2023,SE,FT,Data Scientist,307100,USD,307100,US,0,US,M
422,2023,SE,FT,Data Scientist,216800,USD,216800,US,0,US,M
423,2023,SE,FT,Data Scientist,153600,USD,153600,US,0,US,M
424,2023,SE,FT,Data Scientist,106800,USD,106800,US,0,US,M
425,2023,MI,FT,Data Analyst,250000,USD,250000,US,0,US,M
426,2023,MI,FT,Data Analyst,125000,USD,125000,US,0,US,M
427,2023,SE,FT,Machine Learning Engineer,280000,USD,280000,US,0,US,M
428,2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,0,US,M
429,2023,EX,FT,Data Engineer,160000,USD,160000,US,0,US,M
430,2023,EX,FT,Data Engineer,130000,USD,130000,US,0,US,M
431,2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
432,2023,SE,FT,Data Analyst,164640,USD,164640,US,0,US,M
433,2023,SE,FT,Data Analyst,131712,USD,131712,US,0,US,M
434,2023,MI,FT,Data Analyst,74800,USD,74800,US,0,US,M
435,2023,MI,FT,Data Analyst,63600,USD,63600,US,0,US,M
436,2023,MI,FT,Machine Learning Engineer,75000,GBP,92280,GB,100,GB,M
437,2023,MI,FT,Machine Learning Engineer,55000,GBP,67672,GB,100,GB,M
438,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,0,US,M
439,2023,SE,FT,Data Scientist,137500,USD,137500,US,0,US,M
440,2023,SE,FT,Data Scientist,81500,USD,81500,US,0,US,M
441,2023,SE,FT,Data Engineer,253792,USD,253792,US,0,US,M
442,2023,SE,FT,Data Engineer,158620,USD,158620,US,0,US,M
443,2023,SE,FT,Business Intelligence Specialist,259900,USD,259900,US,0,US,M
444,2023,SE,FT,Business Intelligence Specialist,139200,USD,139200,US,0,US,M
445,2023,SE,FT,Machine Learning Infrastructure Engineer,96000,GBP,118118,GB,100,GB,M
446,2023,SE,FT,Machine Learning Infrastructure Engineer,65000,GBP,79976,GB,100,GB,M
447,2023,SE,FT,Research Scientist,293000,USD,293000,US,0,US,M
448,2023,SE,FT,Research Scientist,185000,USD,185000,US,0,US,M
449,2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M
450,2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
451,2023,SE,FT,Data Scientist,115500,USD,115500,US,0,US,M
452,2023,SE,FT,Data Engineer,70000,USD,70000,US,0,US,M
453,2023,MI,FT,Research Analyst,142000,USD,142000,US,0,US,M
454,2023,MI,FT,Research Analyst,102000,USD,102000,US,0,US,M
455,2023,SE,FT,Data Quality Engineer,141600,USD,141600,US,0,US,M
456,2023,SE,FT,Data Quality Engineer,121400,USD,121400,US,0,US,M
457,2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M
458,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
459,2023,MI,FT,Data Analyst,55000,USD,55000,US,0,US,M
460,2023,MI,FT,Data Analyst,49000,USD,49000,US,0,US,M
461,2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
462,2023,SE,FT,Data Engineer,110000,USD,110000,US,100,US,M
463,2023,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
464,2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
465,2023,EX,FT,Director of Data Science,200000,GBP,246080,GB,100,GB,M
466,2023,EX,FT,Director of Data Science,150000,GBP,184560,GB,100,GB,M
467,2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
468,2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
469,2023,EN,FT,Data Scientist,105000,USD,105000,US,0,US,M
470,2023,EN,FT,Data Scientist,70000,USD,70000,US,0,US,M
471,2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
472,2023,SE,FT,Data Engineer,243000,USD,243000,CA,0,CA,M
473,2023,SE,FT,Data Engineer,152000,USD,152000,CA,0,CA,M
474,2023,SE,FT,Business Data Analyst,65000,GBP,79976,ES,100,GI,L
475,2023,SE,FT,Business Intelligence Analyst,115600,USD,115600,US,0,US,M
476,2023,SE,FT,Business Intelligence Analyst,79700,USD,79700,US,0,US,M
477,2023,EN,FT,Applied Scientist,281700,USD,281700,US,0,US,M
478,2023,EN,FT,Applied Scientist,141100,USD,141100,US,0,US,M
479,2023,SE,FT,Data Specialist,173100,USD,173100,US,0,US,M
480,2023,SE,FT,Data Specialist,86900,USD,86900,US,0,US,M
481,2023,MI,FT,Machine Learning Engineer,258700,USD,258700,US,0,US,M
482,2023,MI,FT,Machine Learning Engineer,133800,USD,133800,US,0,US,M
483,2023,MI,FT,Data Analyst,120000,USD,120000,US,0,US,M
484,2023,MI,FT,Machine Learning Engineer,225300,USD,225300,US,0,US,M
485,2023,MI,FT,Machine Learning Engineer,197400,USD,197400,US,0,US,M
486,2023,SE,FT,Data Analyst,157000,USD,157000,US,100,US,M
487,2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M
488,2023,SE,FT,Data Scientist,208000,USD,208000,US,0,US,M
489,2023,SE,FT,Data Scientist,134000,USD,134000,US,0,US,M
490,2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
491,2023,MI,FT,Data Engineer,65000,USD,65000,US,0,US,M
492,2023,SE,FT,Data Scientist,188200,USD,188200,US,0,US,M
493,2023,MI,FT,Data Engineer,40000,GBP,49216,GB,0,GB,M
494,2023,MI,FT,Data Engineer,110000,USD,110000,US,0,US,M
495,2023,MI,FT,Data Engineer,73400,USD,73400,US,0,US,M
496,2023,SE,FT,Data Engineer,183414,USD,183414,US,0,US,M
497,2023,SE,FT,Data Engineer,97200,USD,97200,US,0,US,M
498,2023,SE,FT,Machine Learning Engineer,299000,USD,299000,US,0,US,M
499,2023,SE,FT,Machine Learning Engineer,187000,USD,187000,US,0,US,M
500,2023,SE,FT,Machine Learning Engineer,66000,USD,66000,US,0,US,M
501,2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,100,US,M
502,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M
503,2023,MI,FT,Data Engineer,170200,USD,170200,US,0,US,M
504,2023,MI,FT,Data Engineer,83900,USD,83900,US,0,US,M
505,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
506,2023,SE,FT,Data Engineer,101570,USD,101570,US,100,US,M
507,2023,SE,FT,Data Analyst,177000,USD,177000,US,100,US,M
508,2023,SE,FT,Data Analyst,118000,USD,118000,US,100,US,M
509,2023,SE,FT,Machine Learning Engineer,234500,USD,234500,US,0,US,M
510,2023,SE,FT,Machine Learning Engineer,127000,USD,127000,US,0,US,M
511,2023,SE,FT,ML Engineer,170000,AUD,114979,AU,100,AU,L
512,2023,SE,FT,Data Scientist,287500,USD,287500,US,0,US,M
513,2023,SE,FT,Data Scientist,168000,USD,168000,US,0,US,M
514,2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
515,2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
516,2023,SE,FT,Data Scientist,153000,USD,153000,US,0,US,M
517,2023,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M
518,2023,SE,FT,Machine Learning Engineer,254000,USD,254000,US,0,US,M
519,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
520,2023,SE,FT,Data Engineer,214500,USD,214500,US,0,US,M
521,2023,SE,FT,Data Engineer,134500,USD,134500,US,0,US,M
522,2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
523,2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
524,2023,MI,FT,Data Analyst,90000,USD,90000,US,100,US,M
525,2023,MI,FT,Data Scientist,143000,USD,143000,US,100,US,M
526,2023,MI,FT,Data Scientist,117000,USD,117000,US,100,US,M
527,2023,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M
528,2023,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M
529,2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
530,2023,MI,FT,Data Scientist,60000,GBP,73824,GB,0,GB,M
531,2023,MI,FT,Data Scientist,45000,GBP,55368,GB,0,GB,M
532,2023,SE,FT,Research Engineer,370000,USD,370000,US,0,US,M
533,2023,SE,FT,Research Engineer,200000,USD,200000,US,0,US,M
534,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
535,2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
536,2023,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M
537,2023,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,M
538,2023,SE,FT,Machine Learning Engineer,253000,USD,253000,US,100,US,M
539,2023,SE,FT,Machine Learning Engineer,172040,USD,172040,US,100,US,M
540,2023,SE,FT,Data Engineer,234000,USD,234000,US,100,US,M
541,2023,SE,FT,Data Engineer,178000,USD,178000,US,100,US,M
542,2023,SE,FT,Data Scientist,164000,USD,164000,US,100,US,M
543,2023,MI,FT,Business Intelligence Specialist,109238,USD,109238,US,0,US,M
544,2023,MI,FT,Business Intelligence Specialist,68274,USD,68274,US,0,US,M
545,2023,MI,FT,Data Engineer,53000,EUR,57223,FR,100,FR,M
546,2023,MI,FT,Data Engineer,48000,EUR,51824,FR,100,FR,M
547,2023,EN,FT,Data Analyst,80800,USD,80800,US,0,US,M
548,2023,EN,FT,Data Analyst,53800,USD,53800,US,0,US,M
549,2023,SE,FT,Data Engineer,258900,USD,258900,US,100,US,M
550,2023,SE,FT,Data Engineer,176080,USD,176080,US,100,US,M
551,2023,MI,FT,Business Intelligence Analyst,120000,USD,120000,US,100,US,M
552,2023,MI,FT,Business Intelligence Analyst,110000,USD,110000,US,100,US,M
553,2023,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M
554,2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M
555,2023,MI,FT,Data Quality Analyst,65000,USD,65000,US,100,US,M
556,2023,MI,FT,Data Quality Analyst,60000,USD,60000,US,100,US,M
557,2023,SE,FT,Data Engineer,132100,USD,132100,US,0,US,M
558,2023,SE,FT,Data Engineer,68400,USD,68400,US,0,US,M
559,2023,SE,FT,Business Intelligence Engineer,160000,USD,160000,US,100,US,M
560,2023,SE,FT,Business Intelligence Engineer,140000,USD,140000,US,100,US,M
561,2023,MI,FT,Data Analyst,62500,USD,62500,US,100,US,M
562,2023,SE,FT,Data Analyst,142000,USD,142000,US,0,US,M
563,2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M
564,2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
565,2023,SE,FT,Data Scientist,139500,USD,139500,US,0,US,M
566,2023,SE,FT,Machine Learning Engineer,221000,USD,221000,US,0,US,M
567,2023,SE,FT,Machine Learning Engineer,129000,USD,129000,US,0,US,M
568,2023,SE,FT,Data Engineer,259000,USD,259000,US,0,US,M
569,2023,SE,FT,Data Engineer,138750,USD,138750,US,0,US,M
570,2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
571,2023,SE,FT,Research Engineer,155000,USD,155000,US,0,US,M
572,2023,SE,FT,Research Engineer,130000,USD,130000,US,0,US,M
573,2023,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M
574,2023,SE,FT,Data Engineer,139700,USD,139700,US,0,US,M
575,2023,SE,FT,Applied Scientist,215000,USD,215000,US,0,US,M
576,2023,SE,FT,Applied Scientist,182750,USD,182750,US,0,US,M
577,2023,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M
578,2023,SE,FT,Data Scientist,141000,USD,141000,US,100,US,M
579,2023,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M
580,2023,EN,FT,Machine Learning Engineer,36000,USD,36000,UG,100,US,M
581,2023,MI,FT,Research Engineer,300000,USD,300000,US,0,US,M
582,2023,MI,FT,Research Engineer,100000,USD,100000,US,0,US,M
583,2023,MI,FT,Data Analyst,116700,USD,116700,US,0,US,M
584,2023,MI,FT,Data Analyst,93400,USD,93400,US,0,US,M
585,2023,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M
586,2023,EN,FT,Data Analyst,50000,USD,50000,US,0,US,M
587,2023,MI,FT,Applied Scientist,179000,USD,179000,US,0,US,M
588,2023,MI,FT,Applied Scientist,176490,USD,176490,US,0,US,M
589,2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M
590,2023,SE,FT,Data Scientist,143750,USD,143750,US,0,US,M
591,2023,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
592,2023,MI,FT,Data Scientist,162000,USD,162000,US,0,US,M
593,2023,SE,FT,Data Scientist,199000,USD,199000,US,0,US,M
594,2023,SE,FT,Data Scientist,196760,USD,196760,US,0,US,M
595,2023,SE,FT,Machine Learning Engineer,90000,USD,90000,CO,0,CO,M
596,2023,SE,FT,Machine Learning Engineer,70000,USD,70000,CO,0,CO,M
597,2023,SE,FT,ML Engineer,324000,USD,324000,US,0,US,M
598,2023,SE,FT,ML Engineer,159000,USD,159000,US,0,US,M
599,2023,SE,FT,Data Engineer,222000,USD,222000,US,0,US,M
600,2023,SE,FT,Data Engineer,159000,USD,159000,US,0,US,M
601,2023,EN,FT,AI Developer,50000,USD,50000,UA,100,UA,M
602,2023,SE,FT,Machine Learning Engineer,65000,EUR,70179,IT,100,US,L
603,2023,MI,FT,BI Developer,110000,USD,110000,US,0,US,M
604,2023,MI,FT,BI Developer,75000,USD,75000,US,0,US,M
605,2023,MI,FT,Data Analyst,43000,EUR,46426,SI,0,SI,M
606,2023,MI,FT,Data Analyst,36000,EUR,38868,SI,0,SI,M
607,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
608,2023,SE,FT,Machine Learning Engineer,80000,USD,80000,US,0,US,M
609,2023,MI,FT,Research Scientist,150000,USD,150000,US,0,US,M
610,2023,MI,FT,Research Scientist,130000,USD,130000,US,0,US,M
611,2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
612,2023,SE,FT,Data Analyst,126500,USD,126500,US,100,US,M
613,2023,SE,FT,Data Analyst,78000,USD,78000,US,100,US,M
614,2023,EN,FT,AI Programmer,4950806,INR,60207,IN,0,IN,S
615,2023,EX,FT,Data Lead,250000,USD,250000,US,0,US,M
616,2023,EX,FT,Data Lead,222000,USD,222000,US,0,US,M
617,2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M
618,2023,MI,FT,Decision Scientist,204500,USD,204500,US,0,US,M
619,2023,MI,FT,Decision Scientist,142200,USD,142200,US,0,US,M
620,2023,SE,FT,Data Scientist,297000,USD,297000,US,0,US,M
621,2023,SE,FT,Data Scientist,138000,USD,138000,US,0,US,M
622,2023,MI,FT,Data Analyst,147600,USD,147600,US,0,US,M
623,2023,MI,FT,Data Analyst,106300,USD,106300,US,0,US,M
624,2023,SE,FT,Data Analyst,83376,GBP,102586,GB,0,GB,M
625,2023,SE,FT,Data Analyst,65004,GBP,79981,GB,0,GB,M
626,2023,SE,FT,Data Science Consultant,131250,USD,131250,US,0,US,M
627,2023,SE,FT,Data Science Consultant,128100,USD,128100,US,0,US,M
628,2023,EX,FT,Data Engineer,174500,USD,174500,US,100,US,M
629,2023,EX,FT,Data Engineer,113000,USD,113000,US,100,US,M
630,2023,EN,FT,Financial Data Analyst,56500,USD,56500,US,50,US,L
631,2023,SE,FT,AI Engineer,36000,EUR,38868,RO,0,RO,M
632,2023,SE,FT,Data Scientist,227000,USD,227000,US,100,US,M
633,2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
634,2023,MI,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M
635,2023,MI,FT,Machine Learning Engineer,160000,USD,160000,US,0,US,M
636,2023,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M
637,2023,SE,FT,Data Engineer,138300,USD,138300,US,0,US,M
638,2023,SE,FT,Data Engineer,110700,USD,110700,US,0,US,M
639,2023,SE,FT,Data Scientist,208500,USD,208500,US,0,US,M
640,2023,SE,FT,Data Architect,185000,USD,185000,US,0,US,M
641,2023,SE,FT,Data Architect,150000,USD,150000,US,0,US,M
642,2023,SE,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M
643,2023,SE,FT,Data Scientist,36000,EUR,38868,ES,0,ES,M
644,2023,SE,FT,Business Intelligence Analyst,130000,USD,130000,US,0,US,M
645,2023,SE,FT,Business Intelligence Analyst,80000,USD,80000,US,0,US,M
646,2023,SE,FT,Data Engineer,212175,USD,212175,US,100,US,M
647,2023,SE,FT,Data Engineer,156000,USD,156000,US,100,US,M
648,2023,MI,FT,Data Analyst,111151,USD,111151,US,100,US,M
649,2023,MI,FT,Data Analyst,66691,USD,66691,US,100,US,M
650,2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
651,2023,SE,FT,Data Scientist,138700,USD,138700,US,0,US,M
652,2023,SE,FT,Data Analyst,95040,USD,95040,US,100,US,M
653,2023,SE,FT,Data Analyst,59400,USD,59400,US,100,US,M
654,2023,SE,FT,Machine Learning Engineer,197802,USD,197802,US,100,US,M
655,2023,SE,FT,Machine Learning Engineer,156453,USD,156453,US,100,US,M
656,2023,SE,FT,Data Scientist,308000,USD,308000,US,0,US,M
657,2023,SE,FT,Data Scientist,144000,USD,144000,US,0,US,M
658,2023,SE,FT,Data Quality Analyst,172000,USD,172000,US,0,US,M
659,2023,SE,FT,Data Quality Analyst,140000,USD,140000,US,0,US,M
660,2023,MI,FT,Data Engineer,73000,GBP,89819,GB,0,GB,M
661,2023,MI,FT,Data Engineer,59000,GBP,72593,GB,0,GB,M
662,2023,SE,FT,Data Engineer,122400,USD,122400,US,100,US,M
663,2023,MI,FT,Research Analyst,80000,USD,80000,US,0,US,M
664,2023,MI,FT,Research Analyst,70000,USD,70000,US,0,US,M
665,2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
666,2023,SE,FT,Data Analyst,90000,USD,90000,US,0,US,M
667,2023,SE,FT,Data Engineer,227500,USD,227500,US,100,US,M
668,2023,SE,FT,Data Engineer,147500,USD,147500,US,100,US,M
669,2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
670,2023,MI,FT,Machine Learning Engineer,50000,USD,50000,US,100,US,M
671,2023,MI,FT,Data Engineer,60000,GBP,73824,GB,0,GB,M
672,2023,MI,FT,Data Engineer,45000,GBP,55368,GB,0,GB,M
673,2023,SE,FT,Data Science Engineer,220000,USD,220000,US,100,US,M
674,2023,SE,FT,Data Science Engineer,180000,USD,180000,US,100,US,M
675,2023,SE,FT,Machine Learning Engineer,331640,USD,331640,US,0,US,M
676,2023,SE,FT,Machine Learning Engineer,267720,USD,267720,US,0,US,M
677,2023,MI,FT,Data Engineer,190000,USD,190000,US,100,US,M
678,2023,MI,FT,Data Engineer,130000,USD,130000,US,100,US,M
679,2023,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
680,2023,MI,FT,Data Engineer,50000,USD,50000,US,100,US,M
681,2023,MI,FT,Analytics Engineer,172200,USD,172200,US,100,US,M
682,2023,MI,FT,Analytics Engineer,131200,USD,131200,US,100,US,M
683,2023,SE,FT,Data Strategy Manager,250000,USD,250000,US,100,US,M
684,2023,SE,FT,Data Strategy Manager,100000,USD,100000,US,100,US,M
685,2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
686,2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,M
687,2023,SE,FT,Data Analyst,280000,USD,280000,US,0,US,M
688,2023,SE,FT,Data Analyst,200000,USD,200000,US,0,US,M
689,2023,MI,FT,Data Manager,60000,GBP,73824,GB,0,GB,M
690,2023,MI,FT,Data Manager,55000,GBP,67672,GB,0,GB,M
691,2023,SE,FT,Data Scientist,290000,USD,290000,US,0,US,M
692,2023,SE,FT,Data Scientist,173200,USD,173200,US,0,US,M
693,2023,SE,FT,Data Scientist,235000,USD,235000,US,100,US,M
694,2023,SE,FT,Data Scientist,204000,USD,204000,US,100,US,M
695,2023,SE,FT,Machine Learning Scientist,300000,USD,300000,US,0,US,M
696,2023,SE,FT,Machine Learning Scientist,222000,USD,222000,US,0,US,M
697,2023,SE,FT,Data Scientist,155000,USD,155000,CA,0,CA,M
698,2023,SE,FT,Data Scientist,105000,USD,105000,CA,0,CA,M
699,2023,SE,FT,Machine Learning Engineer,287500,USD,287500,US,0,US,M
700,2023,SE,FT,Machine Learning Engineer,212500,USD,212500,US,0,US,M
701,2023,SE,FT,Machine Learning Engineer,190027,USD,190027,US,0,US,M
702,2023,SE,FT,Machine Learning Engineer,152022,USD,152022,US,0,US,M
703,2023,EN,FT,Data Scientist,18000,EUR,19434,GR,100,GR,L
704,2023,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
705,2023,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M
706,2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
707,2023,MI,FT,Data Engineer,131000,USD,131000,CO,0,CO,M
708,2023,MI,FT,Data Engineer,88000,USD,88000,CO,0,CO,M
709,2023,SE,FT,Machine Learning Engineer,198000,USD,198000,US,100,US,M
710,2023,SE,FT,Machine Learning Engineer,132000,USD,132000,US,100,US,M
711,2023,SE,FT,Business Intelligence Engineer,125000,USD,125000,US,100,US,M
712,2023,SE,FT,Business Intelligence Engineer,115000,USD,115000,US,100,US,M
713,2023,SE,FT,Data Manager,145000,USD,145000,US,0,US,M
714,2023,SE,FT,Data Manager,130000,USD,130000,US,0,US,M
715,2023,SE,FT,Machine Learning Engineer,170700,USD,170700,US,0,US,M
716,2023,SE,FT,Machine Learning Engineer,113900,USD,113900,US,0,US,M
717,2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,L
718,2023,SE,FT,Data Engineer,81000,USD,81000,US,0,US,L
719,2023,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M
720,2023,SE,FT,Data Scientist,123000,USD,123000,US,0,US,M
721,2023,EX,FT,Data Manager,80000,USD,80000,US,0,US,M
722,2023,EX,FT,Data Manager,75000,USD,75000,US,0,US,M
723,2023,MI,FT,Data Analyst,53000,USD,53000,US,100,US,M
724,2023,MI,FT,Data Analyst,48000,USD,48000,US,100,US,M
725,2023,MI,FT,Analytics Engineer,300000,GBP,369120,GB,0,GB,M
726,2023,MI,FT,Analytics Engineer,60000,GBP,73824,GB,0,GB,M
727,2023,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M
728,2023,MI,FT,Data Scientist,125000,USD,125000,US,0,US,M
729,2023,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M
730,2023,MI,FT,Data Engineer,115000,USD,115000,US,100,US,M
731,2023,SE,FT,Computer Vision Engineer,194000,USD,194000,US,0,US,M
732,2023,SE,FT,Computer Vision Engineer,175000,USD,175000,US,0,US,M
733,2023,SE,FT,Data Analyst,185000,USD,185000,US,0,US,M
734,2023,SE,FT,Data Analyst,160000,USD,160000,US,0,US,M
735,2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M
736,2023,SE,FT,Data Engineer,50000,USD,50000,US,0,US,M
737,2023,EX,FT,Data Manager,70000,USD,70000,US,0,US,M
738,2023,EN,FT,Data Engineer,130916,USD,130916,US,0,US,M
739,2023,EN,FT,Data Engineer,120000,USD,120000,US,0,US,M
740,2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
741,2023,SE,FT,Applied Scientist,218213,USD,218213,US,100,US,M
